헤브론스타국가코드,현지언어국가명,영문국가명,시간,대륙,GDP,인구,지역,기업식별코드,현지언어기업명,영문기업명,현지언어한줄소개내용,영문한줄소개내용,현지언어기업소개내용,영문기업소개내용,설립일자,법인등록번호,사업자등록번호,기업대표전화번호,대표팩스번호,대표이메일,기업홈페이지URL,페이스북URL,인스타그램URL,유튜브URL,링크드인URL,트위터핸들,현지언어기업주소,영문기업주소,현지언어기업상세주소,영문기업상세주소,기업우편번호,기업종업원,외감법인구분,기업연수,기업상태,현지언어담당자명,영문담당자명,현지언어직위명,영문직위명,담당자부서명,담당자전화번호,담당자팩스번호,담당자이메일,담당자팩스번호,회계연도,유동자산금액,비유동자산금액,자산총계금액,유동부채금액,비유동부채금액,부채총계금액,자본총계금액,부채자본총계금액,매출액,매출원가금액,판매비관리비금액,영업이익손실금액,금융수익금액,금융비용금액,기타영업외수익금액,기타영업외비용금액,법인세차감전순이익,법인세비용,당기순이익,영업활동현금흐름금액,투자활동현금흐름금액,재무활동현금흐름금액,기초현금자산금액,기말현금자산금액,부채비율,영업이익율,매출액증가율,영업이익증가율,당기순이익 증가율,기업 CAGR,현지언어산업군명,영문산업군명,현지언어주요제품명내용,영문주요제품명내용,국가언어코드,현지언어언어명,영문언어명,주식시장코드,현지언어주식시장명,영문주식시장명,상장코드,상장일자,주가(일),주가(1주),주가(1개월),주가(6개월),주가(1년),주가(3년),주가(5년),주가(10년),거래량,시가총액,지점코드,지점명,주소,주소상세,우편번호,사업자등록번호,이벤트,통화구분코드,화폐단위명,담당자,소스,날짜
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSNEPI ROCKCASTLE S.A.,NEPI ROCKCASTLE S.A.,NEPI ROCKCASTLE S.A.,NEPI ROCKCASTLE S.A.(English: NEPI ROCKCASTLE S.A.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: 2nd Floor 30 Athol Street,NEPI ROCKCASTLE S.A.(English: NEPI ROCKCASTLE S.A.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: 2nd Floor 30 Athol Street,NEPI ROCKCASTLE S.A.(English: NEPI ROCKCASTLE S.A.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 369.395K Euros. You can find more information on company's website. Company Address: 2nd Floor 30 Athol Street,NEPI ROCKCASTLE S.A.(English: NEPI ROCKCASTLE S.A.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 369.395K Euros. You can find more information on company's website. Company Address: 2nd Floor 30 Athol Street,,,,+44 1624 654 704,,,http://nepirockcastle.com,,,,,,2nd Floor 30 Athol Street,2nd Floor 30 Athol Street,"IM1 1JB Douglas, Isle of Man","IM1 1JB Douglas, Isle of Man",,,,,Active,,,CONTACT,CONTACT,NEPI ROCKCASTLE S.A.,,,Office@nepirockcastle.com,,2021,,,,,,,,,369.395천 유로,,,189.828천 유로,,,,,,,1.902천 유로,,,,,,,,,,,,"3510, Real Estate","3510, Real Estate","35101010, Real Estate Holding and Development","35101010, Real Estate Holding and Development",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,NEDAP,,5.90 EUR,5.90 EUR,5.90 EUR,,6.45 EUR,,,,"1,033",3.593B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSGP BULLHOUND ACQUISITION SHARES,GP BULLHOUND ACQUISITION SHARES,GP BULLHOUND ACQUISITION SHARES,GP BULLHOUND ACQUISITION SHARES(English: GP BULLHOUND ACQUISITION SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: 9 Rue de Bitbourg,GP BULLHOUND ACQUISITION SHARES(English: GP BULLHOUND ACQUISITION SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: 9 Rue de Bitbourg,GP BULLHOUND ACQUISITION SHARES(English: GP BULLHOUND ACQUISITION SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 0K Euros. You can find more information on company's website. Company Address: 9 Rue de Bitbourg,GP BULLHOUND ACQUISITION SHARES(English: GP BULLHOUND ACQUISITION SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 0K Euros. You can find more information on company's website. Company Address: 9 Rue de Bitbourg,,,,+352 27 4441 4534,,,https://www.gpbullhound.com/funds/acquisition-i-se/,,,,,,9 Rue de Bitbourg,9 Rue de Bitbourg,LU-1273 Luxembourg,LU-1273 Luxembourg,,,,,Active,David Koch,David Koch,CONTACT,CONTACT,GP BULLHOUND ACQUISITION SHARES,,,spac@gpbullhound.com,,2021,,,,,,,,,0천 유로,,,,,,,,,,-163천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30205000, Open End and Miscellaneous Investment Vehicles","30205000, Open End and Miscellaneous Investment Vehicles",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,BHND,,,,,,,,,,,,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSGP BULLHOUND ACQUISITION SHARES,GP BULLHOUND ACQUISITION SHARES,GP BULLHOUND ACQUISITION SHARES,GP BULLHOUND ACQUISITION SHARES(English: GP BULLHOUND ACQUISITION SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: 9 Rue de Bitbourg,GP BULLHOUND ACQUISITION SHARES(English: GP BULLHOUND ACQUISITION SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: 9 Rue de Bitbourg,GP BULLHOUND ACQUISITION SHARES(English: GP BULLHOUND ACQUISITION SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 0K Euros. You can find more information on company's website. Company Address: 9 Rue de Bitbourg,GP BULLHOUND ACQUISITION SHARES(English: GP BULLHOUND ACQUISITION SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 0K Euros. You can find more information on company's website. Company Address: 9 Rue de Bitbourg,,,,+352 27 4441 4534,,,https://www.gpbullhound.com/funds/acquisition-i-se/,,,,,,9 Rue de Bitbourg,9 Rue de Bitbourg,LU-1273 Luxembourg,LU-1273 Luxembourg,,,,,Active,David Koch,David Koch,CONTACT,CONTACT,GP BULLHOUND ACQUISITION SHARES,,,spac@gpbullhound.com,,2021,,,,,,,,,0천 유로,,,,,,,,,,-163천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30205000, Open End and Miscellaneous Investment Vehicles","30205000, Open End and Miscellaneous Investment Vehicles",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,BHND,,9.95 EUR,10.00 EUR,10.00 EUR,,10.10 EUR,,,,995,195.120M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSACCSYS TECHNOLOGIES PLC,ACCSYS TECHNOLOGIES PLC,ACCSYS TECHNOLOGIES PLC,ACCSYS TECHNOLOGIES PLC(English: ACCSYS TECHNOLOGIES PLC) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Brettenham House 19 Lancaster Place,ACCSYS TECHNOLOGIES PLC(English: ACCSYS TECHNOLOGIES PLC) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Brettenham House 19 Lancaster Place,ACCSYS TECHNOLOGIES PLC(English: ACCSYS TECHNOLOGIES PLC) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 99.803K Euros. You can find more information on company's website. Company Address: Brettenham House 19 Lancaster Place,ACCSYS TECHNOLOGIES PLC(English: ACCSYS TECHNOLOGIES PLC) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 99.803K Euros. You can find more information on company's website. Company Address: Brettenham House 19 Lancaster Place,,,,+44 (0)207 4214300,,,http://www.accsysplc.com,,,,,,Brettenham House 19 Lancaster Place,Brettenham House 19 Lancaster Place,WC2E 7EN London,WC2E 7EN London,,,,,Active,,,CONTACT,CONTACT,ACCSYS TECHNOLOGIES PLC,,,william.rudge@accsysplc.com,,2020,,,,,,,,,99.803천 유로,,,4.633천 유로,,3.249천 유로,,,,,-911천 유로,,,,,,,,,,,,"5010, Construction and Materials","5010, Construction and Materials","50101035, Building Materials: Other","50101035, Building Materials: Other",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,AXS,,1.542 EUR,1.624 EUR,1.77 EUR,,2.305 EUR,,,,"247,648",297.238M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSACCSYS TECHNOLOGIES PLC,ACCSYS TECHNOLOGIES PLC,ACCSYS TECHNOLOGIES PLC,ACCSYS TECHNOLOGIES PLC(English: ACCSYS TECHNOLOGIES PLC) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Brettenham House 19 Lancaster Place,ACCSYS TECHNOLOGIES PLC(English: ACCSYS TECHNOLOGIES PLC) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Brettenham House 19 Lancaster Place,ACCSYS TECHNOLOGIES PLC(English: ACCSYS TECHNOLOGIES PLC) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 99.803K Euros. You can find more information on company's website. Company Address: Brettenham House 19 Lancaster Place,ACCSYS TECHNOLOGIES PLC(English: ACCSYS TECHNOLOGIES PLC) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 99.803K Euros. You can find more information on company's website. Company Address: Brettenham House 19 Lancaster Place,,,,+44 (0)207 4214300,,,http://www.accsysplc.com,,,,,,Brettenham House 19 Lancaster Place,Brettenham House 19 Lancaster Place,WC2E 7EN London,WC2E 7EN London,,,,,Active,,,CONTACT,CONTACT,ACCSYS TECHNOLOGIES PLC,,,william.rudge@accsysplc.com,,2020,,,,,,,,,99.803천 유로,,,4.633천 유로,,3.249천 유로,,,,,-911천 유로,,,,,,,,,,,,"5010, Construction and Materials","5010, Construction and Materials","50101035, Building Materials: Other","50101035, Building Materials: Other",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,AXS,,1.54 EUR,1.624 EUR,1.77 EUR,,2.305 EUR,,,,"12,724",296.852M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSADYEN,ADYEN,ADYEN,ADYEN(English: ADYEN) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Simon Carmiggeltstraat 6-50,ADYEN(English: ADYEN) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Simon Carmiggeltstraat 6-50,ADYEN(English: ADYEN) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 5.995.419K Euros. You can find more information on company's website. Company Address: Simon Carmiggeltstraat 6-50,ADYEN(English: ADYEN) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 5.995.419K Euros. You can find more information on company's website. Company Address: Simon Carmiggeltstraat 6-50,,,,+31 85 888 8138,,,https://www.adyen.com/investor-relations,,,,,,Simon Carmiggeltstraat 6-50,Simon Carmiggeltstraat 6-50,PO Box 10095,PO Box 10095,,,,,Active,,,CONTACT,CONTACT,ADYEN,,,,,2021,,,,,,,,,5.995.419천 유로,,,594.981천 유로,,11.749천 유로,,,,,469.717천 유로,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50205015, Transaction Processing Services","50205015, Transaction Processing Services",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ADYEN,,"1,468.40 EUR","1,533.00 EUR","1,698.80 EUR",,"2,835.00 EUR",,,,"83,772,844",45.476B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSASR NEDERLAND,ASR NEDERLAND,ASR NEDERLAND,ASR NEDERLAND(English: ASR NEDERLAND) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Archimedeslaan 10,ASR NEDERLAND(English: ASR NEDERLAND) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Archimedeslaan 10,ASR NEDERLAND(English: ASR NEDERLAND) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 5.875.000K Euros. You can find more information on company's website. Company Address: Archimedeslaan 10,ASR NEDERLAND(English: ASR NEDERLAND) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 5.875.000K Euros. You can find more information on company's website. Company Address: Archimedeslaan 10,,,,+31 (0)30 257 91 11,,,http://asrnl.com,,,,,,Archimedeslaan 10,Archimedeslaan 10,PO Box 2072,PO Box 2072,,,,,Active,,,CONTACT,CONTACT,ASR NEDERLAND,,,,,2021,,,,,,,,,5.875.000천 유로,,,3.999.000천 유로,,10.027.000천 유로,,,,,9.000천 유로,,,,,,,,,,,,"3030, Insurance","3030, Insurance","30302010, Full Line Insurance","30302010, Full Line Insurance",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ASRNL,,43.01 EUR,45.06 EUR,45.06 EUR,,46.29 EUR,,,,"24,658,563",5.938B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSBoussard Gavaudan,Boussard Gavaudan,Boussard Gavaudan,"Boussard Gavaudan(English: Boussard Gavaudan) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Ground Floor, Dorey Court Admiral Park","Boussard Gavaudan(English: Boussard Gavaudan) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Ground Floor, Dorey Court Admiral Park","Boussard Gavaudan(English: Boussard Gavaudan) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 45.975K Euros. You can find more information on company's website. Company Address: Ground Floor, Dorey Court Admiral Park","Boussard Gavaudan(English: Boussard Gavaudan) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 45.975K Euros. You can find more information on company's website. Company Address: Ground Floor, Dorey Court Admiral Park",,,,+44 20 3751 5400,,,https://www.bgholdingltd.com/,,,,,,"Ground Floor, Dorey Court Admiral Park","Ground Floor, Dorey Court Admiral Park","GY1 2HT St. Peter Port, Channel Islands","GY1 2HT St. Peter Port, Channel Islands",,,,,Active,,,CONTACT,CONTACT,Boussard Gavaudan,,,,,2020,,,,,,,,,45.975천 유로,,,,,,,,,,33.712천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30204000, Closed End Investments","30204000, Closed End Investments",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,BGHL,,23.60 EUR,23.60 EUR,24.20 EUR,,24.20 EUR,,,,"139,594",290.671M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSEBUSCO HOLDING N.V.,EBUSCO HOLDING N.V.,EBUSCO HOLDING N.V.,EBUSCO HOLDING N.V.(English: EBUSCO HOLDING N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Vuurijzer 23,EBUSCO HOLDING N.V.(English: EBUSCO HOLDING N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Vuurijzer 23,EBUSCO HOLDING N.V.(English: EBUSCO HOLDING N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 24.265K Euros. You can find more information on company's website. Company Address: Vuurijzer 23,EBUSCO HOLDING N.V.(English: EBUSCO HOLDING N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 24.265K Euros. You can find more information on company's website. Company Address: Vuurijzer 23,,,,+31 (0)88 1100 200,,,https://www.ebusco.com/,,,,,,Vuurijzer 23,Vuurijzer 23,NL-5753 SV Deurne,NL-5753 SV Deurne,,,,,Active,,,CONTACT,CONTACT,EBUSCO HOLDING N.V.,,,,,2021,,,,,,,,,24.265천 유로,,,-39.571천 유로,,3.770천 유로,,,,,-26.797천 유로,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50206015, Commercial Vehicles and Parts","50206015, Commercial Vehicles and Parts",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,EBUS,,23.62 EUR,24.84 EUR,24.90 EUR,,31.30 EUR,,,,"13,207",1.395B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSADYEN,ADYEN,ADYEN,ADYEN(English: ADYEN) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Simon Carmiggeltstraat 6-50,ADYEN(English: ADYEN) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Simon Carmiggeltstraat 6-50,ADYEN(English: ADYEN) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 5.995.419K Euros. You can find more information on company's website. Company Address: Simon Carmiggeltstraat 6-50,ADYEN(English: ADYEN) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 5.995.419K Euros. You can find more information on company's website. Company Address: Simon Carmiggeltstraat 6-50,,,,+31 85 888 8138,,,https://www.adyen.com/investor-relations,,,,,,Simon Carmiggeltstraat 6-50,Simon Carmiggeltstraat 6-50,PO Box 10095,PO Box 10095,,,,,Active,,,CONTACT,CONTACT,ADYEN,,,,,2021,,,,,,,,,5.995.419천 유로,,,594.981천 유로,,11.749천 유로,,,,,469.717천 유로,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50205015, Transaction Processing Services","50205015, Transaction Processing Services",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ADYEN,,"1,441.60 EUR","1,533.00 EUR","1,698.80 EUR",,"2,835.00 EUR",,,,"11,931,484",44.646B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSASR NEDERLAND,ASR NEDERLAND,ASR NEDERLAND,ASR NEDERLAND(English: ASR NEDERLAND) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Archimedeslaan 10,ASR NEDERLAND(English: ASR NEDERLAND) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Archimedeslaan 10,ASR NEDERLAND(English: ASR NEDERLAND) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 5.875.000K Euros. You can find more information on company's website. Company Address: Archimedeslaan 10,ASR NEDERLAND(English: ASR NEDERLAND) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 5.875.000K Euros. You can find more information on company's website. Company Address: Archimedeslaan 10,,,,+31 (0)30 257 91 11,,,http://asrnl.com,,,,,,Archimedeslaan 10,Archimedeslaan 10,PO Box 2072,PO Box 2072,,,,,Active,,,CONTACT,CONTACT,ASR NEDERLAND,,,,,2021,,,,,,,,,5.875.000천 유로,,,3.999.000천 유로,,10.027.000천 유로,,,,,9.000천 유로,,,,,,,,,,,,"3030, Insurance","3030, Insurance","30302010, Full Line Insurance","30302010, Full Line Insurance",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ASRNL,,42.97 EUR,45.06 EUR,45.06 EUR,,46.29 EUR,,,,"4,494,294",5.932B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSBoussard Gavaudan,Boussard Gavaudan,Boussard Gavaudan,"Boussard Gavaudan(English: Boussard Gavaudan) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Ground Floor, Dorey Court Admiral Park","Boussard Gavaudan(English: Boussard Gavaudan) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Ground Floor, Dorey Court Admiral Park","Boussard Gavaudan(English: Boussard Gavaudan) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 45.975K Euros. You can find more information on company's website. Company Address: Ground Floor, Dorey Court Admiral Park","Boussard Gavaudan(English: Boussard Gavaudan) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 45.975K Euros. You can find more information on company's website. Company Address: Ground Floor, Dorey Court Admiral Park",,,,+44 20 3751 5400,,,https://www.bgholdingltd.com/,,,,,,"Ground Floor, Dorey Court Admiral Park","Ground Floor, Dorey Court Admiral Park","GY1 2HT St. Peter Port, Channel Islands","GY1 2HT St. Peter Port, Channel Islands",,,,,Active,,,CONTACT,CONTACT,Boussard Gavaudan,,,,,2020,,,,,,,,,45.975천 유로,,,,,,,,,,33.712천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30204000, Closed End Investments","30204000, Closed End Investments",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,BGHL,,23.60 EUR,23.60 EUR,24.20 EUR,,24.20 EUR,,,,"139,594",290.671M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSEBUSCO HOLDING N.V.,EBUSCO HOLDING N.V.,EBUSCO HOLDING N.V.,EBUSCO HOLDING N.V.(English: EBUSCO HOLDING N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Vuurijzer 23,EBUSCO HOLDING N.V.(English: EBUSCO HOLDING N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Vuurijzer 23,EBUSCO HOLDING N.V.(English: EBUSCO HOLDING N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 24.265K Euros. You can find more information on company's website. Company Address: Vuurijzer 23,EBUSCO HOLDING N.V.(English: EBUSCO HOLDING N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 24.265K Euros. You can find more information on company's website. Company Address: Vuurijzer 23,,,,+31 (0)88 1100 200,,,https://www.ebusco.com/,,,,,,Vuurijzer 23,Vuurijzer 23,NL-5753 SV Deurne,NL-5753 SV Deurne,,,,,Active,,,CONTACT,CONTACT,EBUSCO HOLDING N.V.,,,,,2021,,,,,,,,,24.265천 유로,,,-39.571천 유로,,3.770천 유로,,,,,-26.797천 유로,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50206015, Commercial Vehicles and Parts","50206015, Commercial Vehicles and Parts",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,EBUS,,23.54 EUR,24.84 EUR,24.90 EUR,,31.30 EUR,,,,"59,677",1.390B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSCABKA N.V.,CABKA N.V.,CABKA N.V.,CABKA N.V.(English: CABKA N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Johan Cruijff 65-71 Boulevard,CABKA N.V.(English: CABKA N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Johan Cruijff 65-71 Boulevard,CABKA N.V.(English: CABKA N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 170.643K Euros. You can find more information on company's website. Company Address: Johan Cruijff 65-71 Boulevard,CABKA N.V.(English: CABKA N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 170.643K Euros. You can find more information on company's website. Company Address: Johan Cruijff 65-71 Boulevard,,,,+31 57 229 110,,IR@cabka.com,https://www.cabka.com/,,,,,,Johan Cruijff 65-71 Boulevard,Johan Cruijff 65-71 Boulevard,NL-1101 DL Amsterdam,NL-1101 DL Amsterdam,,,,,Active,David Brilleslijper,David Brilleslijper,CONTACT,CONTACT,CABKA N.V.,+316 109 42514,,+316 109 42514,+316 109 42514,2021,,,,,,,,,170.643천 유로,,,9.550천 유로,,,,,,,4.289천 유로,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50203030, Containers and Packaging","50203030, Containers and Packaging",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,CABKA,,7.60 EUR,7.60 EUR,8.94 EUR,,11.80 EUR,,,,46,182.265M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
